What does a person who is considered good known for? Choices: compliments | green thumb | ride horses | contribution to society | wear outrageous clothing
Where are you likely to find a bald eagle on a floating bridge? Choices: pacific northwest | river | canada | northern california | washington state
Where always has a large amount of trash that only grows? Choices: dumpster | detroit | garbage dump | state park | subway
The engineer put the new invention on the table in front of his bosses, he turned on his microphone and began his what of the product? Choices: stage | demonstration | record sound | parade | conference
Like the saying about snowflakes, every person is unique and what? Choices: have no home | open sores | enjoy | different | anxiety
Billy was a bee.  He lived where bees live.  Where did he live? Choices: michigan | apiary | orchard | bee hive | united states
What are you about to do if you're standing in line for food? Choices: wait turn | pay | frustration | pain | order
Most dentist offices are found in what groups of homes and businesses? Choices: street | suburb | city | hospital | town
Bobby had a toothache so he went to the closet dentist office, which was in a strange place.  Where might it be? Choices: town | office building | patient | medical center | candy shop
The company didn't have any local stores.  How did they sell things? Choices: ship goods | mail order | own resources | peddled | branch out
John thought that it was a mistake to pick A.  He meant to choose B put picked A by accident. He was relieved when he learned that A was what? Choices: on purpose | correction | good | correct answer | success
What is a social benefit of going to party? Choices: getting drunk | food | plan | having fun | meeting new people
People gather where to watch large four-legged animals run? Choices: populated areas | opera | race track | roadblock | at the foot path
Where do you buy tickets to a show? Choices: stadium | home | auditorium | arena | opera house
What is the hope of going fishing? Choices: getting food | wet clothes | getting drunk | catching fish | wetness
What is likely to run high when two people are competing against each other? Choices: pride | frustration | emotions | encouraging | tensions
The spring was warming up, what did this cause life to do? Choices: die | hibernate | last 100 years | spring forth | cause death
What is someone not bad at their work likely to be? Choices: competent | beneficial | ugly | excellent | profitable
Subway stations are generally found in a? Choices: large city | london | big city | toronto | chicago
Why might someone go to an office building? Choices: advertising company | project | new york | city | work
What would you be doing if you are pretending to be a cop or robber? Choices: distrust | deception | fooled | play | tag
Despite doctor's orders, she ate breakfast in bed, what did she feel? Choices: happiness | feel guilty | weight gain | spills | indigestion
Where do you store cold food? Choices: disneyland | refrigerators | shop | obesity | table
Danny was studying statistics in class, and he something disturbing about driving.   It causes a significant number of what? Choices: deaths | moving | car wrecks | using gas | may die
Where do you visit a dentist? Choices: fair | phone book | city | dental office | las vegas
What's something bad that is done to people that does not help them? Choices: ignore | hinder | giving trouble | do nothing | hurting
The flooring was a good bargain, you got a bigger discount the bigger the what? Choices: bundle | loft | charming | home depot | house
What can someone do to end relaxing? Choices: feeling better | invigorating | sleeping | stress | deep breathing
Where does something get weighed on a scale in order to determine a price? Choices: music store | bathroom | post office | craft store | doctor's office
Where can one find a wide variety of chocolate? Choices: candy store | box | drug store | movies | christmas stocking
Where can I go to take classes on playing an upright piano? Choices: college | living room | house | band | music room
If someone is fiddling at a hoedown, how do they likely feel? Choices: being happy | frustrated | troubles | discovery | unpredictable
His dryer was on the fritz and not drying clothes all they, so he pointed an electric fan at his clothes after he hung up in the what? Choices: dining room | home | hardware store | closet | computer
Why does a person find a routine odd when things go astray? Choices: unexpected | habitual | even | expected | common
I go on a lot of vacations, what does that make me? Choices: vacate | vacationgoer | include cruise | racecation | traveler
If you're driving to catch a flight connection, what is the fasted road to take? Choices: secret passageway | airport | computer network | freeway | wires
Where would you play frisbee after enjoying some hot dogs? Choices: the house. | disneyland | bowling alley | park | sporting event
Gold collected by people with peg legs and parrots was stored where? Choices: ring | jewelry store | treasure chest | fort knox | church
He had to fake reading because he was what? Choices: illiteracy | watching tv | acculturation | at grade level | illiterate
Where does someone go to step on a scale annually? Choices: doctor's office | music store | bathroom | post office | fish hatchery
The home school's team was playing basketball, ever score brought what from the crowd? Choices: sweating | have fun | cheers | dancing | pain
what does a person who is a parent want? Choices: healthy children | a car | treated with respect | easy life | own house
George couldn't move without being killed, so he put in effort to do what? Choices: not die | lay still | stationary | staying put | be still
The shower obviously wasn't in the living room of the home, where was it? Choices: spa | at hotel | motel room | bath room | locker room
What is the opposite of pain? Choices: feeling good | enjoyment | agony | pleasure | feel good
Where do passengers typically wait? Choices: vehicle | bus depot | bus | car | train station
A person woke up in bed.  Their spouse was sleeping beside them.  They rolled over, did something, and stood.  What did they do before standing? Choices: put on shoes | sit up | thank god | say love | converse
John had a lot of free time.  He didn't enjoy television much but had no one to interact with, so he'd spend his free time doing what? Choices: watch film | play cards | surf net | talking on the phone | see favorite show
Humans tend to have what round things that dart around? Choices: two arms | live forever | two eyes | lay eggs | ten fingers
What are you contemplating taking when you need to get something done? Choices: revelations | thinking | understanding | action | discovery
Where do you buy a cheap book? Choices: desk | grocery shop | house | antique store | discount store
Breathing was difficult after the injury, but he was still able to what with it? Choices: choke | give up | live | sigh | cough
She found the housing option in the midwest were plain, where should she look for houses for less plain architecture? Choices: landscape | azawakh | middle america | georgia | countryside
If grass is given plenty of water and light, what will it do? Choices: burn | changes color with seasons | turn brown | continue to grow | eat water
Where can you often find many soldiers? Choices: armored car | battlefield | war zone | tavern | white house
If you believe something but then you begin getting and understanding new information you may come to a what? Choices: disappointment | new realization | heat wave | joy | wanting more
Joe didn't remember to tell Marsha something important before she left home, so he spent an hour desperately doing what? Choices: problems | writing down | being prepared | phoning | panicking
He likes to keep all his equipment out back in it, so where is his saw? Choices: garage | tool kit | toolbox | tool shed | hardware store
When someone does not want something, they are said to do what to it? Choices: reject | annoy | refuse | stockpile | detest
Lisa was driving down the highway when she saw a billboard telling her that she was near the border.  Where might she be? Choices: street | in the usa | texas | every city | countryside
Where would you expect to find a doctor on his day off? Choices: golf course | medical school | emergency room | nursing home | relaxing
Where are you likely to find an injured soldier? Choices: helicopter | war zone | armored car | white house | battlefield
What is a yard usually part of? Choices: subdivision | neighborhood | file | city | property
What are built up areas near the highway called? Choices: subways | desert | mexico | atlas | developed land
A material that is elastic is able to do what? Choices: rebound | underwear | recoil | stretch | bounce
When do you get out of a bed? Choices: footbed | during the day | awake | sleep | floor
This ice in my mouth is cold, what should i do with it? Choices: light fire | stay in bed | opposite of hot | scream | spit
The inspector judged it to be a copy, it was not a what of the original artist? Choices: creation | hatred | paste | soft copy | unique
Sometimes the garbage men are sloppy, the garbage waste seems to miss the truck and end up in the where? Choices: street | sewer | landfile will not use for garbage | landfile | garbage dump
How might someone feel if they were committing perjury? Choices: embarrassment indictment | tension | going to jail | penalty | mistrial
If a teacher wants to punish a student by not allowing them to go to recess, what are they doing to them? Choices: restrict freedom | showing mercy | send to room | deny | put in jail
Where is the best place to get a bicycle for a child? Choices: toy store | fun | street | university | garage
Where is the great white shark most commonly located? Choices: indian ocean | gulf of mexico | pacific ocean | atlantic ocean | sea world
If you're going to a party held at work you are there to make what? Choices: having fun | new contacts | meet new people | making new friends | doing drugs
If a man needs a shave he'd go to the bathroom, then maybe get the disposable razor out of where? Choices: medicine cabinet | travel bag | supermarket | closet | garbage
Where do tourists go to see princesses in America? Choices: waterfall | shopping mall | beach | disneyland | state park
Curiosity lead James to put extra effort into doing what at the fair? Choices: see exhibits | design software | read book | use television | eating dinner
He read book after book, he always liked to do what things? Choices: travel new places | learn new | learn to read | enjoyable | bored
Why does this person stop and look both ways at a railroad crossing? Choices: gain weight | promise to do | fear death | cross street | laws
Where are cars likely to move quickly? Choices: car dealership | car show | superb | parking lot | freeway
They were planning a surprise party, a car pulled up and they started to do what the guest of honor? Choices: send flowers | sneaky | singing | hide from | hiding
What do you give people when they meet people? Choices: introduce yourself | greeting | look over | friendly | high five
Where could you find super computers? Choices: library | post office | university | technical store | large city
What are birds likely to do in the winter? Choices: learn to fly | spread wings | fly north | fly high | head south
What is procreating too much likely to lead to? Choices: having children | feeling good | food shortage | exhaustion | overpopulation
Sarah loves giving assistance.  She doesn't ask for anything in returned.  What does Sarah probably care about most? Choices: her hair | better circumstances | people helped | learning new skills | happiness
Sarah didn't like driving cars.   The traffic gave her a lot of what? Choices: car crash | stress | death | happiness | transportation
If a coup-de-etat happens with hopes of changing society, what is called for? Choices: happiness for | new laws | protest | change in leadership | cultural revolution
The woman spent a lot of time drinking alcohol, what did doctors advise her not to do? Choices: licking on floor | frequent urination | throwing up | get pregnant | toxicity
Two people were hanging around the quick stop.  They were getting hungry.    What might have they been doing? Choices: eat eggs | smoke pot | believe in god | make tools | writing
After I urinate what should I do before I eat? Choices: eat | wash legs | wash hands | zip pants | flush toilet
The whole area was larger than just the baseball stadium, it was an entire what? Choices: peanut | major city | large city | urban areas | sports complex
What will happen if you're caught killing people? Choices: terrible | go to prison | getting in trouble | screams | mass hysteria
While he golfed she got a spa treatment, they were glad they became members where? Choices: health centre | resort | country club | house | golf club
Why might someone purposefully be going into trance? Choices: meditation | nothing | confused | epilepsy | meditate
Where is quiet conversation likely to take place? Choices: friend's house | party | dinner | stadium | water cooler
Which state is the blue ridge mountains roanoke city in? Choices: appalachians | north carolina | virginia | pennsylvania | montana
What covers the largest percentage of the pacific northwest? Choices: united states | united states | washington | oregon | british columbia
To deal with sadness many people will do what on their iPhone? Choices: cry | listen to music | tragic film | take phone call | get drunk
Billy tried to arise, but he could not stand from bed. He continued to do what? Choices: fall down | lie flat | get down | lay down | sitting down
What is the definition of cogitating? Choices: sit comfortably | think about things | might understand | enjoy | brain work
What does a person miss when a tree hits power lines? Choices: indoor plumbing | feel special | electricity | headache | forest
It isn't always a good thing, sometimes cats do what because they're nervous? Choices: growl | drink water | claw | think | purr
Where would a lawyer look to find a rule  they are governed by? Choices: football game | hunger games | family situation | text book | lawbook
What does a person do when he or she shows excitement? Choices: library | express information | music festival | dance | go somewhere
Having lunch too many times can result in what? Choices: you die | obesity | feeling satisfied | feel full | digestion
What are beans typically used to make in a drink? Choices: cooking | coffee | food store | cooking pot | boiling
If there is a pond with nobody nearby, where is it likely located? Choices: rural area | meadow | forest side | countryside | forest
If I were to stand up and put my leg in front of the other leg repeatedly I would do what? Choices: legs ached | have to say | move around | start walking | fall down
James was traveling abroad for a few weeks and he had trouble finding his double edged razor. He eventually found it together with some cream and a small comb.  What did he find it in? Choices: medicine cabinet | shower | shaving kit | first aid kit | the breadbox
What may a person want to buy at a carnival for a sweet treat? Choices: own house | cotton candy | kitchen | english house | meaningful work
Where would you buy a notepad along side condoms or toothpaste? Choices: back pocket | meeting | street seller | drug store | school
Where is a person likely to dance to disco in a Bavarian town? Choices: germany | town | rio de janeiro | dance dance dance | hotel
A doctor can prescribe an antibiotic in many forms, what type might have a gel coating? Choices: cure bacterial infection | medicine cabinet | capsule | prescribed | pharmacy
Where does a person usually plant a rosebush? Choices: ballpark | flower bed | park | backyard | outdoors
If I wanted to analyze some material, where should I go? Choices: city hall | anything | fabric store | physical world | science lab
One indicator of a mouse in your house is what? Choices: cheese | kitchen | small hole | department store | garden
With four legs dogs can do what? Choices: attack | run fast | fleas | defend | eat
If you wanted to put a lamp in an area of the room where the walls meet, where would you put it? Choices: office | corner | desktop | corner of garden | bedroom
Where would you get a saw that you can take home? Choices: hardware store | tool shed | toolbox | diy store | tool kit
Where is a rosebush unlikely to be? Choices: backyard | jungle | outdoors | flower bed | park
Neuroepithelium is found in a few places, you're using which one to read this text if you're human? Choices: glasses | nasal cavity | tastebud | inner ear | retina
He was a walking stereotype, his glasses were thick and he was what? Choices: sparse | slim | runny | brainy | obesity
What would be the result of going into a deep trance in order to purge the subconscious? Choices: loss of control | memory loss | closed eyes | confusion | meditation epilepsy
Where do people go near their own home to sit on the couch? Choices: apartment | livingroom | bus stop | den | neighbor's house
Where would you put a clip if you want to be able to reach it easily while you are working? Choices: television show | fish tank | discount store | desk drawer | office building
What do most people hope to achieve when playing sports? Choices: an mbe | running | winning | have fun | cheat
Why would you sit down in front of a tv? Choices: relax | can rest | meditate | fart | drink
Where can you buy sunglasses at? Choices: glovebox | drugstore | purse | on your head | shirt pocket
Going into a trance is often associated with what sort of unconscious involuntary movement at night? Choices: hungry | peacefulness | religious experience | loss of balance | sleepwalking
Sarah didn't think that they deserved division.  She spend a lot of effort doing what to them? Choices: multiplication | putting together | times | subtraction | multiply
What type of group is a bugle used in? Choices: brass band | music store | home | army corps | american army
Joe likes to pretend, and he knows that to pretend you need something special.  What is necessary to pretend? Choices: cell phone | have imagination | day dream | think | have fun with
If you needed a lamp to do your work, where would you put it? Choices: office | desk | bedroom | desktop | corner
Violence is inescapable.  In both the conflict between nations and the conflict between men.   Donny enjoyed the violence.  He likes going up against other people.  That's why he played what? Choices: result in getting killed | protest | being done against | hockey game | war
Where can you find a pool other than at a nearby residence? Choices: outback | neighbor's house | waterfall | gym | at hotel
Billy and June were in the process of procreating.  It was very fun, but they knew that it would lead to what uncomfortable end? Choices: lack of sleep | twins | venereal disease | overpopulation | children born
A couple who wants to have a child normally do what? Choices: plan to marry | make sex | communicate | sleep in separate rooms | dance
What is often true about secular holidays? Choices: frequent | unpredictable | short term | time off work | eternal
Jim was beginning work on his essay the day before it was due, what did Jim suffer from? Choices: getting tired | illiteracy | sitting down | excitement | procrastination
What would be a dream vacation for some children? Choices: zoo | museum | disneyland | school | toy store
Joe and Mac were students students concerned about their future.  They wanted to be important and do what to something? Choices: make money | better comprehension | amount to | ask questions | do well
The aorta is the main artery in what area of the body? Choices: neck | own brain | human body | torso | heart
Sam turned on the projector and showed his powerpoint presentation to his partners.  Where might he be? Choices: theatre | conference | show films | movies | meeting
For many kids playing baseball is an American pastime, it brings them great what to play? Choices: sore muscles | injury | errors | happiness | sadness
If your hair gel stinks it is too what? Choices: barbers | messy | beauty salon | perfumery | bathroom
What do you use to washing clothes? Choices: clothes | laundry soap | water and soap | soap and water | time
During his guilty sentencing for the killing the suspect was stoned faced, he expressed remorse for the what he had caused the victim's families? Choices: grief | bloody mess | freedom | sorrow | death of
A creek can be located in a tree are called what? Choices: outdoors | forest | valley | nature | countryside
A person wants to lose mass,what steps do the take? Choices: increase stamina | get fitter | eat healthy food | too fat | good health
What is the world known to be a part of? Choices: galaxy | solar system | universe | sky | space
James took his duffle bag with him when he walked to a place in order to go to another place.  Where did he walk to? Choices: store | transit | sporting goods store | locker room | bus station
Where does a drop of blood come out of? Choices: person | vein | human body | a cut | needle
The moon was seen surrounded by stars, when was it seen by people? Choices: magic | outer space | air | universe | night sky
The merchant wanted a place to sell his wares, what did he build? Choices: business | mall | store | sell goods | house
Where can a human go on Sunday? Choices: jail | love | restaurant | church | homes
Where is the closest place outside of one's own home that a grill can be found? Choices: backyard | restaurant | these twos places are  cannot be found .. | barbeque | neighbor's house
There are many different creatures that are easy to see for people even in a city here. Choices: forest | library | woods | black lagoon | zoo
Sam was having a meeting with a friend.  When they saw each other they exchanged greetings and did what? Choices: shake hands | say hi | greet | say goodbye | have coffee
Billy wanted to impress his family.  What might he do to impress people? Choices: make art | believe in god | leave | come home | go out
John never felt himself losing consciousness.   The next thing he knew a year had passed.  He had been what? Choices: falling down | coma | dreaming | death | forgetfulness
Discovering truth would come during what part of serious research? Choices: sick | pain | conclusion | relief | happiness
What does someone want to do when they have greed? Choices: make friends | buy food | share the wealth | lie | get
The person was prevented from leaving work, what blocked him in the street? Choices: building | demonstration | laugh | garage | conference
What common plant doesn't need water? Choices: drowning | grass | cactus | surface of earth | blizzard
Sarah loved birds, but when they flew overhead she was covered with what? Choices: roof | sky | grieve | poop | molt
What is going to happen if you kill people? Choices: get punished | vengeance | going to prison | joy | going to jail
Where are you likely to find many a bench? Choices: bus depot | state park | bus stop | train station | school
The cocky lead character beat the odds again, he then made a quip about ever rule having its what? Choices: capsulize idea | train | suck | exception | anarchy
Where is the tearoom likely to have originated? Choices: canteen | asian countries | england | building | london
What would cause a person to have  headaches? Choices: fall | schizophrenia | made fun of | false information | brain tumor
Where do people go to borrow sugar? Choices: apartment | internet | buildings | neighbor's house | end of line
Where could someone give you a plate with a grape on it? Choices: salad | restaurant | grocery store | kitchen | food store
The stream had not had a flow in months, the drought had left the water levels what? Choices: lowered | stagnant | stagnate | hold up | stopping
If you are enjoying sunshine on the beach, what do you likely have views of? Choices: windowsill | sunbathers | disneyland | sea | summer
In a conversation what is the first thing you must do in order to listen? Choices: hear things | stop speaking | look at speaker | you'll learn | concentrate on sounds
When you are drinking liquid, what are you doing? Choices: need to urinate | vomiting | having fun | swallow | sickness
There was a toll road outsied of Hoboke, where was it located? Choices: massachusetts | connecticut | new england | new jersey | west united states
Where does a furnace usually heat? Choices: basement | antarctic | house | cellar | heat building
The stud bull was brought in to breed with the prize winning what? Choices: horse | cow | bullbleep | feeble | female
Where would a cat be digging for a mouse? Choices: compost pile | floor | hostel | milky way galaxy | back alley
Even in the city he liked to get outside when he could, he really liked to sit by the pond and then walk around the what? Choices: park | trees | countryside | forest | outdoors
A hard piece of rubber deflected off a stick and flew up and struck a fan, this could only happen at a what? Choices: sporting event | hockey game | living room | soccer game | football stadium
The electricity went out in the house, what did the man suspect was the cause? Choices: cause fire | short fuse | power outage | produce heat | shock
Some people go their whole life doing what for love? Choices: live life | wait for | emotion affection | kiss | entertain
While in Southern California they donned their mouse ears for the day, they bought some balloons from a vendor while they were where? Choices: mouse trap | sky | disneyland | filled with air | fairgrounds
Sarah didn't want to wait until she was an adult, but she had to in order to do what? Choices: marry | dress himself | drive train | drive car | ball stopped
John tried to test himself but he was never good at it.   He felt that it would be best if he just continued to complete his what? Choices: homework | school grade | practice | ignore | park
Where can you find the most authentic Japanese restaurant? Choices: downtown | major city | california | stripmall | tokio
John didn't like committing perjury.  It made him feel what emotion? Choices: penalty | arrest | shame | tension | go to jail
The story had hit its climax, it was what? Choices: floor | near end | falling down | entertainment | end badly
Officers will carry a pistol to shoot deserters from what? Choices: police officer's belt | police station | traffic | war | pants
Where is a good place to store a saw? Choices: hardware store | tool shed | storage | tool kit | toolbox
Where do monkeys hang out? Choices: south africa | tree tops | zoos | great outdoors | tropical areas
What happens to cats if they are near water? Choices: eat meat | be excited | need food | annoy | open doors
There is plenty of noise when you're at what celebration featuring food and games? Choices: factory | there will be no food allowed in the theatre. | transmission | big city | carnival
What would you do if you have curiosity about a new show? Choices: examine thing | use television | design software | use computer | find truth
Where is not likely to have a very formal dining area? Choices: coming together | supper club | mall | cruise ship | home
For the soldier he needed actual hatred, but for his squad member all it took was orders to what? Choices: judge | conquer opponent | advance into battle | fight enemy | dancing
Running in bad shoes can easily cause something painful. What can it cause? Choices: breathlessness | shortness of breath | calluses | exercise | increased heart rate
Billy was a human, and he had human bodily functions.  He needed to catch his flight but ended up missing it, because he had too much mexican and was stuck where? Choices: bed | couch | bathroom | school | airport
What could happen after becoming inebriated and then being sent to prison? Choices: paralysis | regret | arrest | nudity | drunkenness
Sam refered to Sean as a servant.  Joan was less polite, and used a different term. What term did she use? Choices: in charge | freedom | rich person | free person | hired help
The cat was annoying because it would not leave James alone.  Whenever he locked himself down for work it would find its way into where? Choices: microwave | meat loaf | outside | backyard | bedroom
The drum is a key part of which kind of musical organization? Choices: vessel | rock band | marching band | music store | symphony orchestra
James wanted a plastic saucer to put some cat food on  He certainly wasn't going to use a good saucer.  Where might he look for one? Choices: drawer | kitchen cabinet | china cabinet | tea room | tea cabinet
What can other person do to cheer a group up who are feeling down? Choices: socialize | meet people | make people laugh | tell jokes | meet friend
If you're human, or even if you aren't, you'll want to stay out of this. What is this? Choices: hotel | school | society | house | harm's way
Jumping up and down over a rope is a form of what? Choices: headaches | fun | getting warm | broken | exercise
He admired the apple tree, he was relaxing in the smallest of the fifty where? Choices: meadow | idaho | rhode island | garden | park
Oil can fix the squeak on the hinges on what that you open or close when you drive to the store? Choices: french door | car door | car door | swing door | exterior door
The calm seas weren't going to stay that way long, their sails filled as it got what? Choices: disturbed | stressed | give up | windy | flustered
Where do you typically use a tourniquet? Choices: hospital | ghetto | emergency kit | controlling bleeding | ambulance
The person wanted to fix his car, what did he order? Choices: selling things | gas | feel resentful | machine part | cross street
Where is the closest dining room? Choices: own home | resteraunt | restaurant | hotel | mansion
Where does the cuisine from a mexican restaurant originate? Choices: texmex | san diego | southern california | tijuana | mexico
The kitten was starting to extend its sharp claws more, it had to be taught when to do what with them as to not hurt others? Choices: contract | retract | compress | hold | shorten
The bad man tossed his bubblegum out of his window and onto the what? Choices: theater | pocket | supermarket | sidewalk | street
Where am I if I am not eating crab, but rather lobster in the Northern United States? Choices: south carolina | new england | a cruise ship. | maine | chesapeake bay
Where would you find a gun along with people in uniform training for war? Choices: crime scene | backyard | police station | military base | police car
Why would someone be committing suicide? Choices: being dead | misery | kill yourself | loss of someone | scars
What can drinking alcohol in excess to the point of poisoning cause? Choices: death | disorientation | frequent urination | having sex | bad breath
What helps a human to move? Choices: two arms | drinks | stupidity | one body | muscles
What could prevent you from doing housework that involves dust? Choices: fatigue | maid | headache | arguments | asthma
A person needs to breathe to survive, but they also need what two things to thrive? Choices: freedom of expression | freedom of information | hugs | own house | food and water
If you're on the terrace enjoying warm Mediterranean breezes in what part of the continent are you? Choices: garden | spain | rice paddy | house | southern europe
Where would you get a stepladder if you do not have one? Choices: hardware store | store room | garage | construction worker's vehicle | tool shed
What do humans have that cerberus does not have? Choices: one head | two ears | lay eggs | 3 legs | two feet
If person goes to a bar, spends a few hours hitting the bottle, then takes himself home, what might he get? Choices: full bladder | ticket | alcoholism | nausea | breaking
Sally wanted to buy a house close to a city, but not too far away.  Where did Sally look for a home? Choices: residential area | suburbs | outskirts of city | surface of earth | street
Tired of his sickness, what did the man seek as he visited various doctors? Choices: being well | wounds | cause person to hoarse | healthy | healthiness
If you're going on vacation and you leave your tickets at home what might you experience when you get to the airport? Choices: debt | peace | panic | laugh | having fun
Where is  a state highway likely to be crowded? Choices: of states | united states | american state | traffic | california
Where would children be preparing for future playing? Choices: zoo | soccer game | classroom | bathroom | toy store
The knowledge was expensive to get, where was it being gained? Choices: university | book | field | meeting | class
What kind of entertainment may feature a talking weasel on an adventure? Choices: children's story | forrest | mulberry bush | animated film | outdoors
A person misses his aunt, what is he likely to do about it? Choices: cross street | amount to nothing | seek no help | doctor himself | visit relatives
Where are all planets located? Choices: universe | outer space | sky | milky way | orbit
Where do families begin? Choices: wedding | around dinner table | supermarket | dinner together | park
If a person  answers the phone from a local area code, where might the call be coming from? Choices: office | motel | desktop | rest area | neighbor's house
What is it called when life has an end date? Choices: finite | over | good | important | ending soon
The gun was uncomfortable tucked in her pants, where did she put it? Choices: drawer | holster | crime scene | police helicopter | police station
The professor spoke in a laconic tone, what kind of language was he avoiding? Choices: dry | prolix | loquacious | verbose | bombastic
How would a human verbally great another? Choices: drink tea | have to sleep | eat food | say hello | need money
During the roadtrip they finally stopped seeing signs for falling rock, there surroundings were getting less step as the entered the open what? Choices: mountain range | countryside | volcano | ground | bridge
What is used in a bathroom when towels aren't available to get water off your hads? Choices: dryer | roof | swimming pool | gym | pants
He didn't like washing clothes because he thought the machine would do what to his good jeans? Choices: ruin | shrinkage | wear out | wet clothes | torn
What will happen when a person is eating hamburger in a sufficient amount? Choices: get full | gaining weight | gain weight | calories | stomach ache
Where can leaves slide from and end up in a gutter? Choices: trees | spout | roof | ground | street
In a volatile social climate people will tend to what? Choices: hate each other | welcome change | make choice | adapt | talk to each other
Though a bald eagle is synonymous with the USA, they can be found in what two word province too? Choices: utah | france | chemotherapy | rocky mountains | british columbia
What might fear do to people? Choices: change | separate people | stop people | motivate | confuse
The sickness was beginning to fade after resting, he was what? Choices: relaxation | relaxation | feeling better | recuperation | doing nothing
Curiosity was high since it was a good tour guide, she explained things first then took the group to what? Choices: hear testimony | examine thing | surf net | browsing | see exhibits
What might a doctor have to do in an emergency? Choices: study medicine | care for patients | provide care | resuscitate | perform a physical
The iphone can do many things.  If you threw away your iPod, you probably use your iPhone to do what? Choices: show time | use calendar | display time | display position on map | play music
Some people just want to get away from it all, but that can be a problem if many people are also visiting the what? Choices: disneyland | circus | supermarket | carnival | state park
How do you get good at playing guitar? Choices: polish your guitar regularly. | pick | practice | have fun | desire
The dog had the sheep getting in line, it was amazing a dog could have what skills? Choices: patience | intention | decision-making skills | buying movie tickets | basic organization
Mary was singing because she wasn't happen and she wanted to do what? Choices: being heard | sore throats | hoarse voice | change in mood | sad
What is a great thing to do with used glass? Choices: shattered | recycled | shatter | tempered | broken
The marathon included dancing for as long as possible for a prize, what did people feel as a result? Choices: humiliation | sweaty | fatigue | blisters | exhaustion
Someone who's belief in a philosophy is not slight but extreme is what? Choices: significant | important | radical | radical | essencial
When Bob plugs has electricity next to his nightstand, where is he? Choices: church | concert | opera | bedroom | restaurant
John thought the distance between himself ahd Sally was insurmountable.  But when he opened up to her, he found that they shared something What did they share? Choices: near | proximity | closeness | close | duration
Where are all employees likely to carry a weapon? Choices: war | police station | army bunker | security personnel | holster
What do I cook on the stove when I want to make tacos? Choices: brown meat | mexico | open can | bake bread | warm food
The bald eagle flew over the potato fields over what region of the place known for them? Choices: alaska | hells canyon | south lake tahoe | central idaho | canada
Where is a cord likely to be on a tent? Choices: inside tent | delivery room | hardware store | backpack | sporting goods store
If you see materials surrounded by workers you may be in what zone? Choices: hazardous waste | construction | fabric store | science lab | house
Where is one likely to find many lawns? Choices: golf course | front yard | suburbia | neighborhood | michigan
James saw a Koala while driving to work. Where might James live? Choices: wilderness | queensland | great outdoors | jungle | austrailia
What would someone say about a tube television? Choices: obsolete | addictive | entertaining | bycone | legal
Where is the gift shop that you would buy a mickey mouse at? Choices: shop | grocery | disneyland | airport | museum
Where would you be unable to read a newspaper? Choices: porch | school | jail | rug | library
Where is texas located? Choices: mexico | texaphyrin | united states | southwest | gulf states
John didn't like going to the square, but he did anyway.   Where might the square be? Choices: geometry | circle | town center | fifties | carpenter's tool box
How will a teacher begin projects for students required to work together? Choices: state facts | teach pupils | group students | better knowledge | dividing students
I as a person don't kill others, why do I not? Choices: experience pleasure | laws | value life | thank god | go into debt
Grandma always had baked cookies, all you had to do was look in the what? Choices: mouth | jar | fridge | house | plate
What is likely to crash in an intersection? Choices: fork in road | town center | city street | cars | street corner
When one thinks enough about it, what do they realize everything is made of? Choices: cupboard | everything | own home | stuff in home | garbage dump
What kind of pain can be caused my watching television too much? Choices: fatigue | addiction | power gains | entertainment | headaches
He knew the kickoff wouldn't happen right away, so he waited a quarter past the what before he turned on the football game? Choices: hundredweight | upper | hour | quarterlight | school year
Why would a person stay at their job without being paid? Choices: thank god | wait in line | volunteer | offer help | enjoy working
All people need to move, otherwise what will atrophy? Choices: feelings | shrink | free will | muscles | parents
She used her connections to get an interview, where did she want to work? Choices: wall | store | computer network | company | airport
Where would a person find information in the old days? Choices: dewey decimal system | book | library | newspaper | internet
Joe and Jane have begun reaching a tentative agreement about the merger of their two companies.  Their negotiations have become less than professional,  and have begun doing something that is very unprofessional and compromises their objectivity.  What might they be doing? Choices: compromises | eloping | calmness | fucking | handshake
Where is dirty clothing likely to be put? Choices: closet | trunk | drawer | suitcase | washing machine
Artificial intelligence is changing society.  Shifting needs and capabilities have led to what? Choices: change in leadership | revolution | no water | acceptance | depression
George is a person who kept things bottled up  Even though he was married, he never did what? Choices: smiled | say love | sit up | cross street | converse
If a person does many sit-ups what can they gain? Choices: best things in life | own house | slim waist | more weight | comfortable shoes
How will skin feel after contact with poison ivy? Choices: feel lumpy | itches | feel cold | feel pressure | feel clammy
What area with trees experiences heavy rain? Choices: sahara | disneyland | seattle | street | forest
Death Valley is in the North American what? Choices: country | continent | west virginia | mountainous region | mountainous area
What is ignorance often equated with? Choices: bliss | hostility | peace | accidents | find truth
Where do you get a cheap room at a reception desk? Choices: lobby | office park | at hotel | cellphone | motel
Where can you buy a fashionable satchel? Choices: luggage compartment | airport | room | clothing store | canada
The weasel was sifting through garbage, where did it look for it? Choices: chicken coop | law office | dog house | hollow log | backyards
Why would I be killed? Choices: attacked | of hatred | defend yourself | get rid of | being gay
The graphic designer worked in tile, these digital tiles made up the maps of a what? Choices: floor | computer game | art | song | roof
Bill crossed a boundary in his daily life and transgressed against an important rule of what? Choices: delineating political unit | sporting event | society | basketball | basketball
